Sample_Name hydrogen_isotope_ratio
wBCMH08	-154.7787862
wBCMH09	-150.6439563
wBCMH10	-150.7321072
wBCMH11	-147.7225791
wBCMH12	-165.5028987
wBCMH13	-154.5900881
wCABS02	-58.99158354
wCABS03	-63.76974186
wCABS04	-49.51717303
wCABS05	-61.72729519
wCABS06	-108.6246257
wCABS09	-51.0269884
wCABS11	-54.57521885
wCABS12	-51.97409642
wCABS13	-77.98832796
wCABS14	-55.38723913
wCABS16	-51.32056485
wCABS17	-45.80863986
wCACL01	-94.0212358
wCACL02	-97.42758706
wCACL03	-90.61765671
wCACL04	-95.24810071
wCACL05	-91.8768353
wCACL06	-100.5820891
wCACL07	-93.39313504
wCACL08	-109.5644333
wCACL09	-107.1206507
wCACL10	-45.98888434
wCACL11	-64.76175271
wCACL12	-81.70659474
wCACL13	-107.4952358
wCACL14	-94.59770819
wCACL15	-70.47160901
wCAEU01	-72.42663507
wCAEU02	-68.71413807
wCAEU03	-77.53099773
wCAEU04	-76.75232266
wCAEU05	-90.9762918
wCAEU06	-68.96557187
wCAEU07	-65.15558013
wCAEU08	-68.7308148
wCAEU09	-80.66622326
wCAEU10	-81.48466592
wCAEU11	-76.32129329
wCAEU12	-85.67693966
wCAEU14	-69.39916689
wCAEU15	-72.3881503
wCAEU16	-79.48474097
wCAEU17	-70.79103256
wCAEU18	-77.64773485
wCAHM01	-72.62162455
wCAHM02	-73.60298605
wCAHM03	-74.37652983
wCAHM04	-73.78771292
wCAHM05	-76.0403545
wCAHM06	-70.96164835
wCAHM07	-68.12018987
wCAHM08	-60.3898834
wCAHM09	-76.2815257
wCAHM10	-70.36128601
wCAHM11	-66.5525771
wCAHM12	-62.92089811
wCAHM13	-68.9668547
wCAHM14	-69.40686384
wCAHM15	-62.04344547
wCAHM16	-65.13505493
wCAHM17	-66.215194
wCAHU01	-94.99666692
wCAHU02	-119.6795124
wCAHU03	-102.678226
wCAHU04	-100.3819684
wCAHU05	-102.8886094
wCAHU06	-80.97410138
wCAHU07	-85.6641114
wCAHU08	-128.8183612
wCAHU09	-79.83880081
wCAHU10	-85.64486902
wCAHU11	-86.65060421
wCAHU12	-91.92943115
wCAHU13	-81.50262548
wCAHU14	-82.46089613
wCAHU15	-99.17739522
wCAHU16	-91.17897823
wCASL01	-62.51680808
wCASL02	-72.29829101
wCASL04	-60.960797
wCASL05	-67.08331545
wCASL06	-58.15019725
wCASL07	-65.46138169
wCASL08	-64.49096743
wCASL09	-60.33630064
wCASL11	-63.53604177
wCASL12	-66.89667835
wCASL13	-68.9909135
wCASL14	-60.56076842
wCASL15	-66.39868893
wCASL16	-73.88062004
wCASL17	-74.33371159
wCASL18	-66.78975372
wCASL19	-55.20043962
wCASL20	-60.17401228
wCASL21	-62.51799881
wCASL22	-66.06556289
wCASL23	-64.734413
wCASL24	-72.68313887
wCASL25	-67.42553919
wCATE01	-89.16160084
wCATE02	-106.9340929
wCATE03	-107.1635199
wCATE04	-113.8233351
wCATE05	-110.858675
wCATE06	-129.8423698
wCATE07	-116.7585428
wCATE08	-90.99132522
wCATE09	-118.7050722
wCATE10	-102.4271671
wCATE11	-110.1944336
wCATE12	-113.8648499
wCATE13	-97.38862969
wCATE14	-83.57182772
wCATE15	-123.3929825
wCATE16	-109.9791749
wCATE17	-122.2758072
wCATE18	-126.4446976
wCATE19	-111.3021765
wCATE20	-110.4061434
wCATE21	-104.7748228
wCATE22	-101.057865
wCATE23	-111.7790536
wCATE24	-106.7046273
wCATE25	-123.4356862
wCOGM01	-121.9243998
wCOGM02	-59.5105543
wCOGM03	-105.8382975
wCOGM04	-116.3707038
wCOGM05	-117.415715
wCOGM06	-116.5647719
wCOGM07	-109.6153566
wCOGM08	-129.5215
wCOGM09	-100.11452
wCOGM10	-103.9655
wCOGM11	-97.22888
wCOGM12	-113.71232
wCOGM13	-122.7383305
wOREL01	-127.9322945
wOREL02	-72.24277929
wOREL03	-109.3367145
wOREL04	-78.23971394
wOREL05	-117.2306659
wOREL06	-115.2075058
wOREL07	-112.497009
wOREL08	-125.1610213
wOREL09	-119.75034
wOREL10	-113.2369596
wOREL11	-115.0105007
wOREL12	-120.250475
wOREL13	-115.347837
wOREL14	-110.3962095
wOREL15	-125.4293759
wOREL16	-120.9537204
wOREL17	-120.75819
wOREL18	-112.6574864
wOREL19	-113.5375038
wOREL20	-111.839645
wOREL21	-57.8914749
wOREL22	-122.2825642
wOREL23	-124.5528188
wOREL24	-120.8239145
wOREL25	-113.9336185
wOREL26	-120.9973979
wOREL27	-111.3210216
wORHA01	-89.94960693
wORHA02	-92.15862693
wORHA03	-80.52314372
wORHA04	-91.02548883
wORHA05	-85.51314624
wORHA06	-76.34396093
wORHA07	-89.81570281
wORHA08	-83.77021837
wORHA09	-79.04131781
wORHA10	-95.24938629
wORHA11	-79.86585542
wORHA12	-87.49227605
wORHA13	-87.21232843
wORHA14	-74.47258466
wORHA15	-86.72326538
wORHA16	-86.18470956
wORHA17	-81.04695831
wORHA18	-54.38697286
wORHA19	-93.64624565
wORHA20	-85.90388945
wORHA21	-78.90424402
wORHA22	-78.83813082
wORHA23	-68.85090506
wORHA24	-87.4501554
wORMB01	-99.62603001
wORMB02	-100.5091957
wORMB03	-77.37661393
wORMB04	-96.13040669
wORMB05	-82.34130909
wORMB06	-102.83975
wORMB07	-105.6817248
wORMB08	-95.62621327
wORMB09	-95.56648127
wORMB10	-85.21385361
wORMB11	-81.9175801
wORMB12	-103.0000956
wORMB13	-87.08078358
wORMB14	-103.1480349
wORMB15	-90.43669919
wORMB16	-100.820831
wORMB17	-58.85966016
wORMB18	-93.37227316
wORMB19	-87.57971645
wORMB20	-95.38507618
wORMB21	-94.25743949
wORMB22	-92.33449454
wWADA01	-95.27021574
wWADA02	-121.6611277
wWADA03	-99.92712731
wWADA04	-93.63727391
wWADA05	-93.65069799
wWADA06	-89.68912944
wWADA07	-79.9370171
wWADA08	-107.8345228
wWADA09	-103.2976747
wWADA10	-102.6900509
wWADA11	-86.76620408
mAZBA_01	-152.897891
mAZBA_02	-98.811671
mAZBA_03	-61.521107
mAZBA_04	-142.643132
mAZBA_05	-71.046827
mAZBA_06	-73.409264
mAZBA_07	-79.315292
mAZBA_08	-74.265
mAZBA_09	-137.271414
mAZBA_10	-63.357584
mAZBA_11	-54.300845
mAZBA_12	-69.845885
mAZBA_13	-120.868388
mAZBA_14	-49.098224
mAZBA_15	-133.234292
mAZBA_16	-39.436631
mAZBA_17	-74.605823
mAZBA_18	-49.292376
mAZBA_19	-132.85
mAZBA_20	-143.016244
mAZBA_21	-137.807222
mAZBA_22	-111.180497
mAZBA_23	-119.036294
mAZBA_24	-163.639163
mAZBA_25	-154.168961
mAZBA_26	-97.116911
mAZBA_27	-85.129406
mAZBA_28	-125.889845
mAZBA_29	-119.810726
mAZBA_30	-117.79
mAZBA_31	-119.824208
mAZBA_32	-61.595618
mAZBA_33	-86.910365
mAZBA_34	-120.021008
mAZBA_35	-115.957967
mAZBA_36	-137.640668
mAZBA_37	-122.846582
mAZBA_38	-104.981474
mAZBA_39	-128.699348
mAZBA_40	-124.965344
mAZBA_41	-96.385002
mAZBA_42	-57.620237
mAZBA_43	-119.886596
mAZBA_44	-120.012242
mAZBA_45	-121.16351
mAZBA_46	-107.339528
mAZBA_47	-128.358935
mAZBA_48	-119.486282
mAZBA_49	-122.154068
mAZBA_50	-127.496964
mAZBA_51	-153.15
mAZBA_52	-114.964696
mAZBA_53	-138.156401
mAZBA_54	-106.579808
mAZBA_55	-159.131978
mAZBA_56	-103.716248
mAZBA_57	-131.234183
mAZBA_58	-67.496597
mAZBA_59	-195.09011
mAZBA_60	-154.607261
mAZBA_61	-135.85131
mAZBA_62	-95.04
mAZBA_63	-161.413182
mAZBA_64	-119.378168
mAZBA_65	-125.57573
mAZBA_66	-124.10012
mAZBA_67	-135.075152
mAZBA_68	-188.940761
mAZBA_69	-175.669037
mAZBA_70	-187.202171
mAZBA_71	-125.019089
mAZBA_72	-116.536098
mAZBA_73	-121.334192
mAZBA_74	-169.201284
mAZBA_75	-108.51741
mAZBA_76	-145.355
mAZBA_77	-131.846124
mAZSP_01	-132.9377
mAZSP_02	-101.173672
mAZSP_03	-123.308882
mAZSP_04	-134.353252
mAZSP_05	-121.815646
mAZSP_06	-133.180659
mAZSP_07	-179.26186
mAZSP_08	-37.644535
mAZSP_09	-133.808004
mAZSP_10	-30.179904
mAZSP_11	-133.121954
mAZSP_12	-95.955091
mAZSP_13	-130.040836
mAZSP_14	-139.87344
mAZSP_15	-114.969066
mAZSP_16	-147.721122
mAZSP_17	-118.640196
mAZSP_18	-114.38974
mAZSP_19	-114.127959
mAZSP_20	-122.946416
mAZSP_21	-93.806628
mAZSP_22	-98.599234
mAZSP_23	-125.60499
mAZSP_24	-146.83
mAZSP_25	-119.136626
mAZSP_26	-152.663981
mAZSP_27	-152.704255
mAZSP_28	-143.029201
mAZSP_29	-165.519132
mAZSP_30	-163.21422
mAZSP_31	-166.471767
mAZSP_32	-181.33752
mAZSP_33	-136.016878
mAZSP_34	-97.688262
mAZSP_35	-114.58
mAZSP_36	-105.248668
mAZSP_37	-117.882735
mAZSP_38	-138.966174
mAZSP_39	-159.536894
mAZSP_40	-118.469806
mAZSP_41	-28.979429
mAZSP_42	-104.830861
mAZSP_43	-120.613622
mAZSP_44	-183.439513
mAZSP_45	-168.383376
mAZSP_46	-160.228264
mAZSP_47	-165.96
mAZSP_48	-115.14875
mAZSP_49	-125.723773
mAZSP_50	-95.044279
mAZSP_51	-117.422682
mAZSP_52	-147.005484
mAZSP_53	-110.410359
mAZSP_54	-146.351806
mAZSP_55	-178.196148
WIWA02	-59.97419514
WIWA03	-50.67604624
WIWA04	-60.44579468
WIWA06	-49.96515712
WIWA101	-113.0096314
WIWA102	-131.0162786
WIWA103	-133.0303415
WIWA104	-150.6846299
WIWA105	-113.3276323
WIWA107	-71.18671586
WIWA108	-121.4141148
WIWA109	-71.1505386
WIWA110	-83.40550612
WIWA111	-75.36436944
WIWA112	-84.4382016
WIWA114	-72.9328749
WIWA116	-115.0074186
WIWA117	-128.5549142
WIWA118	-135.1708698
WIWA119	-104.5455948
WIWA12	-60.91066464
WIWA120	-106.1658652
WIWA121	-150.5508887
WIWA122	-96.9384928
WIWA125	-111.4999907
WIWA13	-53.4368944
WIWA130	-79.51873504
WIWA133	-144.3904568
WIWA135	-136.9998736
WIWA136	-85.41504448
WIWA137	-57.5340264
WIWA138	-90.40329084
WIWA139	-81.98953188
WIWA14	-71.5302357
WIWA140	-134.5399256
WIWA142	-134.2858738
WIWA144	-103.1854672
WIWA146	-73.96090988
WIWA147	-128.2937619
WIWA15	-51.8137474
WIWA150	-112.9339478
WIWA152	-146.6827743
WIWA154	-110.1187549
WIWA155	-129.8345076
WIWA156	-117.0852156
WIWA157	-133.2604368
WIWA158	-131.0756529
WIWA16	-67.84876384
WIWA160	-169.4861632
WIWA161	-119.828459
WIWA162	-126.4799305
WIWA164	-48.18942308
WIWA168	-140.1197315
WIWA169	-132.6704685
WIWA17	-60.495036
WIWA171	-134.2705324
WIWA175	-117.1308753
WIWA177	-72.9617424
WIWA18	-35.85935712
WIWA181	-121.4443828
WIWA183	-148.3096173
WIWA186	-70.1779058
WIWA189	-138.0362646
WIWA19	-77.55888624
WIWA191	-74.8020702
WIWA192	-142.8004217
WIWA197	-160.1765988
WIWA200	-158.7244835
WIWA201	-128.022631
WIWA202	-156.9199427
WIWA203	-91.17092981
WIWA204	-141.7408136
WIWA205	-127.8416688
WIWA206	-106.6602909
WIWA207	-116.4630846
WIWA209	-123.013944
WIWA21	-45.60283424
WIWA210	-121.3300384
WIWA211	-117.3802182
WIWA212	-141.9252249
WIWA213	-118.7075669
WIWA214	-76.45314382
WIWA215	-120.2404098
WIWA216	-163.8012164
WIWA218	-135.2185279
WIWA22	-56.68254888
WIWA220	-140.46042
WIWA221	-84.76160758
WIWA222	-155.7982272
WIWA224	-116.580046
WIWA225	-114.210545
WIWA227	-167.9028662
WIWA228	-31.287216
WIWA229	-136.6321999
WIWA23	-47.89500486
WIWA231	-107.0552098
WIWA232	-124.6186423
WIWA233	-149.0698464
WIWA234	-141.0035816
WIWA235	-138.6419086
WIWA237	-119.1302844
WIWA241	-54.23561259
WIWA243	-115.5508762
WIWA245	-161.480955
WIWA246	-145.328449
WIWA247	-89.42211981
WIWA248	-114.8609097
WIWA25	-42.974778
WIWA250	-110.9305928
WIWA251	-104.5134506
WIWA252	-118.0465062
WIWA256	-72.77098976
WIWA26	-65.10087972
WIWA262	-123.783614
WIWA263	-35.92322486
WIWA265	-140.6259658
WIWA266	-103.4233443
WIWA267	-92.41465814
WIWA268	-156.1574389
WIWA269	-139.272107
WIWA27	-58.78764768
WIWA270	-131.3191992
WIWA271	-110.348027
WIWA272	-148.3934014
WIWA276	-102.8752946
WIWA277	-76.037493
WIWA278	-116.9235224
WIWA28	-50.5986444
WIWA280	-152.0416385
WIWA281	-133.5428969
WIWA282	-134.3143026
WIWA283	-134.0938136
WIWA284	-124.1383345
WIWA285	-51.30049864
WIWA286	-115.5818771
WIWA288	-128.8996925
WIWA289	-127.5116771
WIWA29	-56.44384214
WIWA290	-106.0095203
WIWA291	-106.0973212
WIWA293	-118.2143378
WIWA294	-163.9199479
WIWA295	-157.2076372
WIWA296	-153.4881666
WIWA297	-148.2129065
WIWA299	-105.7164454
WIWA30	-65.9448688
WIWA300	-160.0560478
WIWA301	-124.016385
WIWA302	-151.9579047
WIWA303	-99.4753136
WIWA305	-127.5533805
WIWA309	-120.7562745
WIWA31	-59.69765167
WIWA310	-170.8593259
WIWA312	-111.2183865
WIWA313	-114.1042178
WIWA315	-143.5516106
WIWA316	-154.321532
WIWA317	-102.3945523
WIWA318	-98.9817632
WIWA319	-75.04700729
WIWA32	-57.2353141
WIWA320	-142.952196
WIWA321	-157.021249
WIWA323	-171.910096
WIWA324	-75.13768384
WIWA325	-163.4247496
WIWA326	-142.8262505
WIWA327	-142.57631
WIWA328	-156.1726448
WIWA329	-116.7006773
WIWA33	-53.18071592
WIWA330	-110.7108682
WIWA331	-127.5333501
WIWA332	-165.9485792
WIWA333	-122.5700118
WIWA334	-157.3942856
WIWA335	-97.06022445
WIWA336	-164.8978981
WIWA337	-63.7357088
WIWA338	-107.5984722
WIWA339	-144.4007674
WIWA34	-53.54894786
WIWA342	-157.7874946
WIWA344	-135.5195978
WIWA345	-83.86424992
WIWA346	-124.2122374
WIWA347	-166.3828062
WIWA35	-75.21595838
WIWA350	-44.40549238
WIWA351	-59.94628171
WIWA352	-39.31127942
WIWA353	-43.6692345
WIWA354	-52.56182265
WIWA355	-50.16692149
WIWA357	-39.6986124
WIWA358	-56.79153873
WIWA359	-48.912928
WIWA36	-56.77129696
WIWA360	-53.5990905
WIWA361	-34.44535418
WIWA363	-51.6106412
WIWA364	-83.66686072
WIWA365	-44.41729848
WIWA366	-53.495595
WIWA367	-69.3284414
WIWA369	-77.39629008
WIWA37	-51.98182152
WIWA371	-37.49913312
WIWA372	-50.86534186
WIWA373	-46.75528644
WIWA374	-51.0008514
WIWA375	-24.27030368
WIWA376	-40.7117607
WIWA378	-48.49633653
WIWA379	-71.8311076
WIWA38	-161.9956772
WIWA380	-58.9077672
WIWA381	-67.24253184
WIWA382	-39.6587664
WIWA383	-57.74541337
WIWA384	-74.4533125
WIWA385	-41.5546994
WIWA386	-59.77676306
WIWA387	-69.56271528
WIWA388	-48.3263452
WIWA389	-47.62084965
WIWA39	-59.31968856
WIWA390	-59.87416272
WIWA391	-62.12006059
WIWA392	-27.36288978
WIWA394	-53.6288579
WIWA395	-41.61996182
WIWA397	-49.49406288
WIWA398	-64.23790515
WIWA399	-55.76993808
WIWA40	-54.66631335
WIWA400	-52.141543
WIWA401	-66.533451
WIWA402	-60.2708922
WIWA403	-52.8099428
WIWA404	-61.38326392
WIWA405	-71.24296961
WIWA406	-78.87167033
WIWA407	-48.51049776
WIWA408	-54.242163
WIWA409	-76.1092808
WIWA41	-72.46362948
WIWA410	-31.2080144
WIWA411	-78.61961181
WIWA412	-56.893496
WIWA414	-80.07147665
WIWA415	-51.3858652
WIWA416	-67.22257
WIWA418	-50.77535072
WIWA419	-68.09385696
WIWA420	-79.48150898
WIWA422	-61.64452596
WIWA423	-78.71609388
WIWA424	-62.9681969
WIWA427	-112.4333212
WIWA428	-69.51823026
WIWA429	-67.45730496
WIWA43	-41.48836704
WIWA431	-76.20177636
WIWA432	-74.26679294
WIWA433	-86.26668784
WIWA434	-74.96894734
WIWA435	-67.04674876
WIWA436	-107.3621636
WIWA437	-168.197549
WIWA438	-127.45988
WIWA439	-54.59131932
WIWA44	-55.8052715
WIWA440	-150.9166645
WIWA441	-143.5474296
WIWA442	-131.1173003
WIWA443	-110.5203971
WIWA444	-55.050597
WIWA445	-104.6162666
WIWA446	-127.974141
WIWA447	-113.5470458
WIWA448	-174.874371
WIWA449	-126.9140316
WIWA45	-76.1440555
WIWA450	-153.5218627
WIWA451	-129.1394504
WIWA452	-128.626574
WIWA453	-123.6152726
WIWA454	-141.705114
WIWA455	-121.8664067
WIWA456	-145.5996124
WIWA458	-126.9403645
WIWA459	-159.1901286
WIWA460	-112.1920891
WIWA461	-160.2059818
WIWA463	-162.3448436
WIWA464	-172.7448451
WIWA465	-132.2494408
WIWA466	-165.6788992
WIWA468	-98.60136363
WIWA469	-82.65466008
WIWA47	-49.03936928
WIWA470	-115.524559
WIWA472	-133.3659968
WIWA473	-95.3870452
WIWA474	-125.5771297
WIWA477	-145.7809815
WIWA478	-60.94584536
WIWA479	-108.291987
WIWA481	-120.049639
WIWA483	-121.2094875
WIWA484	-120.4346576
WIWA485	-139.0534495
WIWA486	-80.62452762
WIWA487	-157.0295908
WIWA488	-130.6449214
WIWA489	-145.4312045
WIWA49	-58.20084906
WIWA490	-61.3989815
WIWA491	-87.66087992
WIWA492	-120.5182079
WIWA494	-144.2870813
WIWA495	-75.946347
WIWA496	-118.483821
WIWA497	-82.12905737
WIWA498	-37.8415253
WIWA499	-130.2418734
WIWA501	-138.8106294
WIWA502	-49.7455506
WIWA504	-79.7843316
WIWA507	-122.6263057
WIWA508	-121.049314
WIWA516	-132.9619894
WIWA517	-117.2349226
WIWA518	-71.5543788
WIWA519	-119.6485104
WIWA52	-43.64908872
WIWA520	-88.56795616
WIWA521	-122.705651
WIWA522	-110.9673222
WIWA523	-132.2861754
WIWA525	-123.1897668
WIWA529	-77.20166136
WIWA531	-132.3219106
WIWA534	-115.5809654
WIWA535	-111.911024
WIWA536	-67.54771065
WIWA537	-125.4995123
WIWA538	-58.5449281
WIWA539	-122.6617179
WIWA54	-38.6262498
WIWA540	-141.7558318
WIWA541	-124.5511789
WIWA546	-158.3805941
WIWA547	-82.375604
WIWA548	-119.4044708
WIWA549	-75.04471266
WIWA55	-60.260549
WIWA550	-117.6995659
WIWA556	-126.2469803
WIWA558	-124.0724369
WIWA559	-91.10986863
WIWA561	-103.207287
WIWA562	-111.1673992
WIWA563	-123.1906701
WIWA564	-125.9912732
WIWA568	-73.2566856
WIWA569	-54.99629758
WIWA57	-52.758673
WIWA570	-79.4313296
WIWA572	-150.500666
WIWA574	-100.6978589
WIWA575	-101.0562968
WIWA576	-67.83818568
WIWA58	-54.1094226
WIWA582	-134.0482236
WIWA584	-96.93778368
WIWA586	-66.28322828
WIWA587	-73.5788568
WIWA588	-89.19931376
WIWA589	-115.2057456
WIWA590	-98.55927584
WIWA592	-129.2250579
WIWA593	-122.4112166
WIWA594	-70.86747442
WIWA595	-80.80881
WIWA596	-96.62829032
WIWA597	-74.5324761
WIWA598	-95.52040286
WIWA599	-165.2563554
WIWA60	-79.81673595
WIWA601	-96.59379552
WIWA602	-135.214208
WIWA604	-157.3409642
WIWA605	-79.08893736
WIWA606	-117.4134891
WIWA608	-105.1312374
WIWA609	-127.32717
WIWA61	-86.06306352
WIWA610	-104.078219
WIWA612	-79.8035445
WIWA614	-72.55281248
WIWA616	-85.9224148
WIWA618	-121.4028712
WIWA619	-123.6821385
WIWA62	-57.24632184
WIWA621	-103.9491729
WIWA624	-82.7377977
WIWA625	-137.1846279
WIWA626	-72.61775331
WIWA63	-55.1274935
WIWA630	-125.0836144
WIWA631	-113.1234433
WIWA632	-116.0886205
WIWA633	-97.31257395
WIWA634	-165.8996194
WIWA635	-124.9600786
WIWA636	-144.8396685
WIWA637	-135.7120179
WIWA638	-71.8781972
WIWA639	-85.61348858
WIWA64	-61.2665699
WIWA640	-153.1729485
WIWA641	-163.1644528
WIWA643	-89.03700288
WIWA644	-80.6121356
WIWA645	-98.20088024
WIWA646	-147.2548151
WIWA648	-82.9318665
WIWA649	-151.0921417
WIWA65	-80.2298879
WIWA650	-133.3372786
WIWA651	-70.8017512
WIWA652	-86.9055328
WIWA653	-105.0880386
WIWA654	-78.0662926
WIWA655	-127.8190648
WIWA656	-169.9719024
WIWA657	-107.3610595
WIWA658	-129.6261712
WIWA659	-103.8220398
WIWA660	-140.9245547
WIWA661	-124.7942504
WIWA662	-91.01016608
WIWA663	-166.977661
WIWA664	-98.8632416
WIWA665	-111.0208186
WIWA666	-166.9177088
WIWA667	-150.15227
WIWA668	-72.68286068
WIWA669	-101.486
WIWA670	-135.604387
WIWA671	-140.3640949
WIWA672	-106.3137084
WIWA673	-53.8032628
WIWA674	-83.83803463
WIWA675	-38.81621157
WIWA676	-121.1113785
WIWA677	-79.84410948
WIWA678	-130.8631216
WIWA679	-129.8086285
WIWA68	-48.78336896
WIWA680	-130.3289509
WIWA681	-82.99
WIWA682	-138.3481262
WIWA683	-92.55937676
WIWA685	-164.714533
WIWA687	-78.18338775
WIWA688	-118.5344904
WIWA689	-157.2774652
WIWA69	-71.4860559
WIWA691	-146.4129738
WIWA692	-61.02598496
WIWA693	-111.2329207
WIWA694	-110.93787
WIWA695	-92.61442954
WIWA696	-119.9720414
WIWA698	-83.40375848
WIWA70	-40.88651744
WIWA701	-122.77628
WIWA702	-128.8790174
WIWA703	-115.0147176
WIWA704	-92.25493128
WIWA705	-80.05447232
WIWA706	-88.70912032
WIWA707	-76.65895898
WIWA708	-175.0575848
WIWA709	-105.9527464
WIWA710	-154.2851614
WIWA711	-98.80944504
WIWA712	-124.5317244
WIWA713	-146.4887011
WIWA714	-139.4360166
WIWA715	-139.951138
WIWA716	-135.3373112
WIWA719	-153.130398
WIWA720	-121.0103229
WIWA723	-103.8425936
WIWA724	-163.7364014
WIWA727	-93.99084492
WIWA728	-45.92921932
WIWA730	-124.9290989
WIWA731	-125.0470608
WIWA732	-173.3269597
WIWA733	-145.0324674
WIWA734	-166.0993004
WIWA736	-113.4285645
WIWA737	-127.3218922
WIWA738	-73.27380342
WIWA739	-123.6369076
WIWA74	-111.7533152
WIWA741	-140.4579259
WIWA742	-102.3785713
WIWA743	-128.6601618
WIWA744	-173.3069723
WIWA747	-157.5740186
WIWA749	-153.2562736
WIWA75	-107.549834
WIWA751	-140.7886008
WIWA752	-108.4953244
WIWA755	-151.9640045
WIWA756	-163.4068952
WIWA757	-131.3398748
WIWA758	-156.1642178
WIWA76	-71.69540955
WIWA769	-71.375792
WIWA771	-122.4121171
WIWA772	-120.249302
WIWA773	-103.9287977
WIWA774	-137.0287097
WIWA775	-123.8530979
WIWA777	-166.8960625
WIWA786	-127.0420638
WIWA787	-152.3219684
WIWA791	-141.6802726
WIWA794	-133.6551882
WIWA80	-65.69816896
WIWA802	-123.273444
WIWA803	-153.0418268
WIWA804	-108.8904883
WIWA806	-118.3308677
WIWA808	-114.3409313
WIWA809	-155.6187809
WIWA81	-106.1428776
WIWA811	-57.44174176
WIWA812	-112.0068797
WIWA813	-116.5328321
WIWA814	-138.7065056
WIWA815	-131.0974106
WIWA816	-72.13740298
WIWA817	-126.7754272
WIWA819	-172.3573699
WIWA82	-76.24777752
WIWA821	-133.5142769
WIWA822	-157.582893
WIWA823	-131.4705491
WIWA824	-81.7083355
WIWA825	-123.8517423
WIWA826	-125.6047298
WIWA827	-95.1351891
WIWA829	-97.24752148
WIWA830	-98.04396128
WIWA832	-162.9338122
WIWA833	-110.993496
WIWA834	-93.95155424
